Logging for microserv2       start 
03/16/2024, 16:56:50 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:56:50 INFO:   Got signal to peek load
03/16/2024, 16:56:52 DEBUG:   user xxx logged in
03/16/2024, 16:56:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:56:53 DEBUG:   Device working in turbo mode
03/16/2024, 16:56:53 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:56:53 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:56:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:56:54 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:56:55 DEBUG:   Got signal to peek load
03/16/2024, 16:56:57 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:56:58 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:56:58 WARNING:   Got signal to peek load
03/16/2024, 16:56:59 INFO:   Got signal to peek load
03/16/2024, 16:56:59 INFO:   Got signal to peek load
03/16/2024, 16:57:00 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:01 INFO:   Device working in turbo mode
03/16/2024, 16:57:01 INFO:   Device working in turbo mode
03/16/2024, 16:57:02 INFO:   Function called twice with mno bit
03/16/2024, 16:57:03 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:57:03 INFO:   user xxx logged in
03/16/2024, 16:57:04 INFO:   Function called twice with mno bit
03/16/2024, 16:57:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:57:05 INFO:   Device working in turbo mode
03/16/2024, 16:57:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:07 INFO:   Function called twice with mno bit
03/16/2024, 16:57:08 INFO:   Device working in turbo mode
03/16/2024, 16:57:08 INFO:   Got signal to peek load
03/16/2024, 16:57:08 INFO:   Function called twice with mno bit
03/16/2024, 16:57:08 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:09 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:09 DEBUG:   Device working in turbo mode
03/16/2024, 16:57:10 DEBUG:   Got signal to peek load
03/16/2024, 16:57:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:11 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:12 WARNING:   Device working in turbo mode
03/16/2024, 16:57:12 WARNING:   Got signal to peek load
03/16/2024, 16:57:12 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:57:13 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:57:14 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:57:15 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:15 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:16 INFO:   Device working in turbo mode
03/16/2024, 16:57:16 INFO:   Got signal to peek load
03/16/2024, 16:57:17 INFO:   Got signal to peek load
03/16/2024, 16:57:18 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:19 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:20 WARNING:   Function called twice with mno bit
03/16/2024, 16:57:20 WARNING:   Function called twice with mno bit
03/16/2024, 16:57:21 WARNING:   Function called twice with mno bit
03/16/2024, 16:57:22 WARNING:   Device working in turbo mode
03/16/2024, 16:57:22 WARNING:   Device working in turbo mode
03/16/2024, 16:57:23 WARNING:   Device working in turbo mode
03/16/2024, 16:57:23 WARNING:   Got signal to peek load
03/16/2024, 16:57:25 DEBUG:   Device working in turbo mode
03/16/2024, 16:57:25 DEBUG:   Got signal to peek load
03/16/2024, 16:57:26 DEBUG:   user xxx logged in
03/16/2024, 16:57:27 DEBUG:   Got signal to peek load
03/16/2024, 16:57:28 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:29 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:30 INFO:   user xxx logged in
03/16/2024, 16:57:30 INFO:   Device working in turbo mode
03/16/2024, 16:57:30 INFO:   Device working in turbo mode
03/16/2024, 16:57:30 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:57:31 INFO:   Got signal to peek load
03/16/2024, 16:57:32 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:32 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:33 INFO:   Got signal to peek load
03/16/2024, 16:57:33 DEBUG:   Got signal to peek load
03/16/2024, 16:57:34 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:35 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:35 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:36 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:37 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:38 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:38 DEBUG:   Got signal to peek load
03/16/2024, 16:57:40 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:40 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:40 DEBUG:   user xxx logged in
03/16/2024, 16:57:41 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:41 INFO:   Function called twice with mno bit
03/16/2024, 16:57:42 INFO:   Device working in turbo mode
03/16/2024, 16:57:42 INFO:   Got signal to peek load
03/16/2024, 16:57:43 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:43 INFO:   user xxx logged in
03/16/2024, 16:57:44 INFO:   user xxx logged in
03/16/2024, 16:57:45 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:46 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:57:46 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:57:47 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:57:47 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:57:48 FATAL:   kernel fault detected in core
03/16/2024, 16:57:49 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:57:49 FATAL:   kernel fault detected in core
03/16/2024, 16:57:49 FATAL:   kernel fault detected in core
03/16/2024, 16:57:50 DEBUG:   user xxx logged in
03/16/2024, 16:57:51 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:51 DEBUG:   Device working in turbo mode
03/16/2024, 16:57:51 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:52 DEBUG:   user xxx logged in
03/16/2024, 16:57:52 DEBUG:   Got signal to peek load
03/16/2024, 16:57:53 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:54 DEBUG:   user xxx logged in
03/16/2024, 16:57:55 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:56 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:57:57 DEBUG:   Function called twice with mno bit
03/16/2024, 16:57:57 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:58 DEBUG:   Device working in turbo mode
03/16/2024, 16:57:58 WARNING:   Device working in turbo mode
03/16/2024, 16:57:59 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:57:59 WARNING:   Device working in turbo mode
03/16/2024, 16:58:00 WARNING:   Got signal to peek load
03/16/2024, 16:58:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:01 DEBUG:   Got signal to peek load
03/16/2024, 16:58:01 DEBUG:   Got signal to peek load
03/16/2024, 16:58:02 DEBUG:   Device working in turbo mode
03/16/2024, 16:58:02 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:03 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:58:03 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:03 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:58:03 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:58:04 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:05 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:58:06 DEBUG:   Device working in turbo mode
03/16/2024, 16:58:07 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:07 DEBUG:   user xxx logged in
03/16/2024, 16:58:08 INFO:   Function called twice with mno bit
03/16/2024, 16:58:09 INFO:   Got signal to peek load
03/16/2024, 16:58:09 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:10 INFO:   Function called twice with mno bit
03/16/2024, 16:58:11 INFO:   Device working in turbo mode
03/16/2024, 16:58:12 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:13 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:13 WARNING:   user xxx logged in
03/16/2024, 16:58:14 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:15 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:16 WARNING:   user xxx logged in
03/16/2024, 16:58:16 WARNING:   Got signal to peek load
03/16/2024, 16:58:17 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:17 WARNING:   user xxx logged in
03/16/2024, 16:58:18 WARNING:   user xxx logged in
03/16/2024, 16:58:19 WARNING:   user xxx logged in
03/16/2024, 16:58:19 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:20 INFO:   Got signal to peek load
03/16/2024, 16:58:20 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:21 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:58:22 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:23 INFO:   user xxx logged in
03/16/2024, 16:58:23 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:58:23 INFO:   Device working in turbo mode
03/16/2024, 16:58:24 INFO:   Function called twice with mno bit
03/16/2024, 16:58:25 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:25 WARNING:   Device working in turbo mode
03/16/2024, 16:58:26 WARNING:   user xxx logged in
03/16/2024, 16:58:27 WARNING:   user xxx logged in
03/16/2024, 16:58:27 WARNING:   Device working in turbo mode
03/16/2024, 16:58:28 WARNING:   Got signal to peek load
03/16/2024, 16:58:28 WARNING:   Got signal to peek load
03/16/2024, 16:58:29 WARNING:   Got signal to peek load
03/16/2024, 16:58:29 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:30 DEBUG:   user xxx logged in
03/16/2024, 16:58:30 DEBUG:   Got signal to peek load
03/16/2024, 16:58:30 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:30 DEBUG:   user xxx logged in
03/16/2024, 16:58:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:32 DEBUG:   user xxx logged in
03/16/2024, 16:58:32 DEBUG:   Got signal to peek load
03/16/2024, 16:58:33 DEBUG:   Got signal to peek load
03/16/2024, 16:58:34 DEBUG:   Device working in turbo mode
03/16/2024, 16:58:35 INFO:   user xxx logged in
03/16/2024, 16:58:35 INFO:   Device working in turbo mode
03/16/2024, 16:58:35 INFO:   Got signal to peek load
03/16/2024, 16:58:36 INFO:   Function called twice with mno bit
03/16/2024, 16:58:36 INFO:   Device working in turbo mode
03/16/2024, 16:58:37 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:37 WARNING:   Device working in turbo mode
03/16/2024, 16:58:37 WARNING:   user xxx logged in
03/16/2024, 16:58:37 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:37 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:38 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:39 WARNING:   Got signal to peek load
03/16/2024, 16:58:40 WARNING:   Got signal to peek load
03/16/2024, 16:58:41 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:41 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:58:41 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:58:42 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:58:42 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:58:43 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:44 WARNING:   Got signal to peek load
03/16/2024, 16:58:44 WARNING:   Got signal to peek load
03/16/2024, 16:58:45 WARNING:   Device working in turbo mode
03/16/2024, 16:58:45 WARNING:   Got signal to peek load
03/16/2024, 16:58:45 WARNING:   Got signal to peek load
03/16/2024, 16:58:46 WARNING:   Function called twice with mno bit
03/16/2024, 16:58:46 WARNING:   Device working in turbo mode
03/16/2024, 16:58:47 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:58:48 WARNING:   Got signal to peek load
03/16/2024, 16:58:49 WARNING:   Device working in turbo mode
03/16/2024, 16:58:50 WARNING:   Got signal to peek load
03/16/2024, 16:58:50 WARNING:   user xxx logged in
03/16/2024, 16:58:50 WARNING:   Got signal to peek load
03/16/2024, 16:58:51 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:51 DEBUG:   Device working in turbo mode
03/16/2024, 16:58:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:52 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:54 DEBUG:   Device working in turbo mode
03/16/2024, 16:58:55 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:56 DEBUG:   Function called twice with mno bit
03/16/2024, 16:58:57 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:58 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:58:58 INFO:   Function called twice with mno bit
03/16/2024, 16:58:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:58:59 INFO:   Function called twice with mno bit
03/16/2024, 16:58:59 INFO:   Device working in turbo mode
03/16/2024, 16:59:00 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:00 WARNING:   Device working in turbo mode
03/16/2024, 16:59:01 WARNING:   Got signal to peek load
03/16/2024, 16:59:01 INFO:   Device working in turbo mode
03/16/2024, 16:59:01 INFO:   Function called twice with mno bit
03/16/2024, 16:59:02 INFO:   Device working in turbo mode
03/16/2024, 16:59:03 INFO:   user xxx logged in
03/16/2024, 16:59:03 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:59:03 INFO:   Got signal to peek load
03/16/2024, 16:59:04 DEBUG:   user xxx logged in
03/16/2024, 16:59:04 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:05 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:06 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:06 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:07 DEBUG:   user xxx logged in
03/16/2024, 16:59:07 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:08 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:08 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:09 DEBUG:   Got signal to peek load
03/16/2024, 16:59:09 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:10 DEBUG:   user xxx logged in
03/16/2024, 16:59:10 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:11 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:11 DEBUG:   user xxx logged in
03/16/2024, 16:59:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:12 INFO:   Device working in turbo mode
03/16/2024, 16:59:12 INFO:   Function called twice with mno bit
03/16/2024, 16:59:12 INFO:   Got signal to peek load
03/16/2024, 16:59:13 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:59:14 INFO:   user xxx logged in
03/16/2024, 16:59:14 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:15 WARNING:   Device working in turbo mode
03/16/2024, 16:59:16 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:16 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:17 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:18 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:19 WARNING:   Got signal to peek load
03/16/2024, 16:59:20 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:21 DEBUG:   Got signal to peek load
03/16/2024, 16:59:22 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:22 DEBUG:   Got signal to peek load
03/16/2024, 16:59:22 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:23 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:23 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:25 WARNING:   Got signal to peek load
03/16/2024, 16:59:26 WARNING:   Device working in turbo mode
03/16/2024, 16:59:26 WARNING:   user xxx logged in
03/16/2024, 16:59:27 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:29 WARNING:   Device working in turbo mode
03/16/2024, 16:59:29 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:30 WARNING:   Got signal to peek load
03/16/2024, 16:59:30 WARNING:   Got signal to peek load
03/16/2024, 16:59:31 WARNING:   Device working in turbo mode
03/16/2024, 16:59:32 INFO:   user xxx logged in
03/16/2024, 16:59:33 INFO:   Got signal to peek load
03/16/2024, 16:59:33 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:59:34 INFO:   Device working in turbo mode
03/16/2024, 16:59:35 INFO:   Function called twice with mno bit
03/16/2024, 16:59:35 INFO:   Got signal to peek load
03/16/2024, 16:59:36 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:59:36 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:59:37 WARNING:   user xxx logged in
03/16/2024, 16:59:37 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:38 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:38 WARNING:   Device working in turbo mode
03/16/2024, 16:59:39 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:39 WARNING:   Device working in turbo mode
03/16/2024, 16:59:40 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:40 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:41 DEBUG:   Got signal to peek load
03/16/2024, 16:59:42 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:42 DEBUG:   user xxx logged in
03/16/2024, 16:59:43 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:59:43 DEBUG:   user xxx logged in
03/16/2024, 16:59:44 DEBUG:   Got signal to peek load
03/16/2024, 16:59:45 DEBUG:   Got signal to peek load
03/16/2024, 16:59:45 DEBUG:   user xxx logged in
03/16/2024, 16:59:46 DEBUG:   Got signal to peek load
03/16/2024, 16:59:47 WARNING:   user xxx logged in
03/16/2024, 16:59:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:48 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:48 WARNING:   Device working in turbo mode
03/16/2024, 16:59:49 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:50 WARNING:   user xxx logged in
03/16/2024, 16:59:50 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:50 WARNING:   Device working in turbo mode
03/16/2024, 16:59:51 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:52 WARNING:   Got signal to peek load
03/16/2024, 16:59:52 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:53 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:53 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:59:54 WARNING:   Got signal to peek load
03/16/2024, 16:59:54 WARNING:   user xxx logged in
03/16/2024, 16:59:55 WARNING:   Got signal to peek load
03/16/2024, 16:59:55 WARNING:   Function called twice with mno bit
03/16/2024, 16:59:55 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:59:56 WARNING:   user xxx logged in
03/16/2024, 16:59:57 DEBUG:   user xxx logged in
03/16/2024, 16:59:57 DEBUG:   Function called twice with mno bit
03/16/2024, 16:59:57 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:58 DEBUG:   Device working in turbo mode
03/16/2024, 16:59:59 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:59:59 DEBUG:   Got signal to peek load
03/16/2024, 17:00:01 WARNING:   Got signal to peek load
03/16/2024, 17:00:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:01 WARNING:   Function called twice with mno bit
03/16/2024, 17:00:02 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:02 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:03 WARNING:   Got signal to peek load
03/16/2024, 17:00:03 WARNING:   user xxx logged in
03/16/2024, 17:00:05 DEBUG:   user xxx logged in
03/16/2024, 17:00:06 DEBUG:   user xxx logged in
03/16/2024, 17:00:08 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:00:08 WARNING:   Got signal to peek load
03/16/2024, 17:00:09 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:09 WARNING:   Got signal to peek load
03/16/2024, 17:00:10 WARNING:   Got signal to peek load
03/16/2024, 17:00:11 WARNING:   Device working in turbo mode
03/16/2024, 17:00:11 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:12 WARNING:   Device working in turbo mode
03/16/2024, 17:00:13 INFO:   Function called twice with mno bit
03/16/2024, 17:00:14 INFO:   Function called twice with mno bit
03/16/2024, 17:00:14 INFO:   Device working in turbo mode
03/16/2024, 17:00:15 INFO:   user xxx logged in
03/16/2024, 17:00:16 WARNING:   Got signal to peek load
03/16/2024, 17:00:16 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:17 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:18 WARNING:   Got signal to peek load
03/16/2024, 17:00:18 WARNING:   Function called twice with mno bit
03/16/2024, 17:00:18 WARNING:   Function called twice with mno bit
03/16/2024, 17:00:19 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:19 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:19 DEBUG:   Function called twice with mno bit
03/16/2024, 17:00:20 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:00:21 DEBUG:   user xxx logged in
03/16/2024, 17:00:21 DEBUG:   Got signal to peek load
03/16/2024, 17:00:23 INFO:   Device working in turbo mode
03/16/2024, 17:00:23 INFO:   Device working in turbo mode
03/16/2024, 17:00:24 INFO:   Got signal to peek load
03/16/2024, 17:00:24 INFO:   Function called twice with mno bit
03/16/2024, 17:00:24 INFO:   Device working in turbo mode
03/16/2024, 17:00:24 INFO:   Function called twice with mno bit
03/16/2024, 17:00:25 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:26 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:26 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:00:26 INFO:   Device working in turbo mode
03/16/2024, 17:00:27 INFO:   Device working in turbo mode
03/16/2024, 17:00:27 INFO:   user xxx logged in
03/16/2024, 17:00:29 DEBUG:   user xxx logged in
03/16/2024, 17:00:29 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:29 DEBUG:   Got signal to peek load
03/16/2024, 17:00:30 DEBUG:   Got signal to peek load
03/16/2024, 17:00:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:32 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:33 DEBUG:   Got signal to peek load
03/16/2024, 17:00:34 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:00:34 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:00:36 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:36 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:37 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:37 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:38 DEBUG:   Got signal to peek load
03/16/2024, 17:00:38 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:00:39 DEBUG:   user xxx logged in
03/16/2024, 17:00:39 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:00:40 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:41 INFO:   Device working in turbo mode
03/16/2024, 17:00:41 INFO:   user xxx logged in
03/16/2024, 17:00:41 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:00:43 DEBUG:   Function called twice with mno bit
03/16/2024, 17:00:43 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:44 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:45 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:00:46 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:00:47 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:00:47 FATAL:   kernel fault detected in core
03/16/2024, 17:00:48 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:00:48 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:00:49 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:00:49 FATAL:   kernel fault detected in core
03/16/2024, 17:00:50 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:00:51 DEBUG:   Got signal to peek load
03/16/2024, 17:00:51 DEBUG:   user xxx logged in
03/16/2024, 17:00:52 INFO:   Got signal to peek load
03/16/2024, 17:00:52 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:00:52 INFO:   Function called twice with mno bit
03/16/2024, 17:00:53 INFO:   user xxx logged in
03/16/2024, 17:00:54 INFO:   Got signal to peek load
03/16/2024, 17:00:55 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:55 INFO:   user xxx logged in
03/16/2024, 17:00:55 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:00:55 INFO:   Got signal to peek load
03/16/2024, 17:00:56 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:00:57 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:58 WARNING:   Function called twice with mno bit
03/16/2024, 17:00:58 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:00:58 WARNING:   Device working in turbo mode
03/16/2024, 17:00:58 WARNING:   Device working in turbo mode
03/16/2024, 17:00:58 DEBUG:   user xxx logged in
03/16/2024, 17:00:58 DEBUG:   Device working in turbo mode
03/16/2024, 17:00:59 DEBUG:   Got signal to peek load
03/16/2024, 17:01:00 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:00 DEBUG:   Device working in turbo mode
03/16/2024, 17:01:01 WARNING:   user xxx logged in
03/16/2024, 17:01:01 WARNING:   Got signal to peek load
03/16/2024, 17:01:02 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:01:03 WARNING:   Device working in turbo mode
03/16/2024, 17:01:03 WARNING:   Got signal to peek load
03/16/2024, 17:01:03 WARNING:   Got signal to peek load
03/16/2024, 17:01:03 WARNING:   Function called twice with mno bit
03/16/2024, 17:01:04 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:04 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:01:05 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:01:06 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:07 FATAL:   kernel fault detected in core
03/16/2024, 17:01:07 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:01:07 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:08 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:01:08 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:01:09 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:09 DEBUG:   Got signal to peek load
03/16/2024, 17:01:09 DEBUG:   Got signal to peek load
